REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
198455|1001969|Quality Packaging Specialists International|9067895
198464|20859409|Masena Invest, BV|10052668
198484|20869020|P & N SRL|10052670
198490|20859824|KOB USA Corporation|10052671
198497|20748756|Breitfeld & Schliekert GmbH|10052673
198498|20799639|WAI Medical Technologies LLC|10052511
198505|20759012|PEEK-A-BOO, USA|10052674
198519|20859477|SYNAPTIC MEDICAL TECHNOLOGIES (BEIJING) CO.,LTD|10052676
198527|20859695|GMI Corporation|10052677
198537|20859748|Swift Health Systems Inc.|10052680
198539|20869030|Dental Engineering Laboratories|10052682
198547|20859923|eyePx LLC|10052684
198562|20869404|Zhangjiagang Municipal CNNC Huakang Radiation Co.,LTD.|10052689
198565|20869410|Smartbox Assistive Technology Inc|10052690
198570|11836511|Emerald Resources Inc|10052692
198579|20679380|Avalign Technologies|10051835
198593|2777836|ABBOTT LABORATORIES|1415939
198610|20860103|Medical Specialties of California Limited|10052691
198616|4765052|Medtronic, Inc.|2112641
198620|20860213|Willow Innovations, Inc|10052700
198633|20860501|Home Orthopedics|10052702
198638|20869509|Solo-Dex|10052704
198647|20768615|Medadent Limited|10052584
198659|1961072|Sutter Medizintechnik GmbH|9005453
198660|20868704|Custom Wire Technologies, Inc|10052706
198675|20860384|Shanghai Yaojia Medical Technology Co., Ltd|10052709
198676|20860682|Maiden Biosciences, Inc.|10052710
198681|20869673|Armor Dental Corporation|10052711
198682|20860738|Cypress Adaptive|10052712
198687|20860771|HUIJUN OPTICAL (HEYUAN) LIMITED|10052713
198698|20809173|Retail Acquisition & Development DBA Interstate All Battery|10052716
198741|20860847|Xin Hong Optics Co., Ltd|10052720
198750|20749209|Amphenol Thermometrics, Inc.|10052376
198788|20869373|GATE DENTAL SERVICES LTD ( T/A DentalOrganiser)|10052726
198799|20861297|Medical Device Post-Production Services, Inc.|10052730
198803|20868909|IPC Process-Center GmbH & Co. KG|10052731
198838|20861308|GEFA Latvia SIA|10052734
198849|2503025|Terumo BCT, INC.|9002708
198855|20870060|Kaertech Limited|10052737
198884|20870141|Viscus Biologics LLC|10052742
198886|20861150|Solvent Medical|10052744
198891|20870061|UNI Precision Industrial Ltd.|10052746
198896|20869896|SSI Diagnostica A/S|10052749
198899|20870076|Snap LLC|10052750
198917|20861033|ICM Pharma|10052753
198919|20869810|Taizhou Keyi Optical Glasses Co.,Ltd.|10052754
198932|20870264|Shalon Chemical Industries Ltd.|10052757
198937|3235987|MASIMO CORPORATION|9031881
198958|20758942|Toul Meditech AB|10052761
198998|11306088|Softcare Co., Ltd.|10052762
199036|20869875|UNITED MEDICAL INC|10052765
199037|20858996|ImPACT Applications, Inc|10052764
199040|998734|THE POSTUREWORKS LLC|9057679
199045|20862351|Millennium Surgical Device|10052770
199046|995272|PRO-TECH Design & Mfg, Inc.|9048910
199048|20862478|Appasamy Associates Private Limited|10052771
199060|20862261|Corbin Clinical Resources, LLC|10052777
199063|20870616|Modsel Pty Ltd|10052779
199067|20599200|Lucerno Dynamics, LLC|10052781
199069|20870836|Dongguan KIO Electronic Materials Co., Ltd|10052782
199078|20859668|Genolution Inc.|10052785
199089|1094099|OWEN MUMFORD, LTD.|8021764
199093|20870794|ClaroNav Inc.|10052787
199098|20859897|Emerginnova LLC|10052789
199125|20863155|D R Burton Healthcare LLC|10052794
199178|20870750|Arineta Ltd.|10052807
199196|20870784|Moving Life Ltd|10052809
199208|20863426|HANGZHOU YUHANG GULING GLOVES CO., LTD|10052812
199212|20863430|leanRAQA|10052813
199213|20863004|WBA CORPORATION|10052814
199232|20870887|SPR Therapeutics, Inc|10052819
199237|20871145|Wenzhou Zhiheng Glasses Co., Ltd|10052822
199240|20863575|Integrum, Inc|10052823
199246|20859212|M3 Global Enterprises, LLC|10052828
199248|20862010|Penta Latex LLP|10052829
199256|2855203|Roche Diagnostics Operations Inc.|9039767
199261|20863719|WENZHOU DUOLA TRADE CO., Ltd.|10052831
199269|20863717|Peninsula Plastics Ltd|10052834
199274|20871244|Mahe Medical USA|10052835
199283|20863713|Murph Industries LLC|10052837
199285|20871271|3D Industrial Imaging Co., Ltd.|10052838
199304|20189660|OneKubedDESIGNS|10052842
199306|20863652|Boyd Corporation GmbH|10052843
199308|20862146|Hebei Vanry Medical Devices Co., Ltd|10052844
199318|20838760|PreXion Corporation|10052846
199330|20863897|Wear Tex S. de R.L. de C.V.|10052848
199336|20863942|SM WORLDWIDE USA INC.|10052850
199337|2855203|Roche Diagnostics Operations Inc.|9039767
199360|20870719|Jacques Marie Mage, INC|10052852
199367|2042776|CONMED CORPORATION|1317214
199368|20870977|LABOTRON INSTRUMENTS PRIVATE LIMITED|10052854
199371|20870323|Medicreations LLC|10052855
199387|20871097|Anhui Hongyu Wuzhou Medical Manufacturer Co., Ltd.|10052857
199389|20861605|Hangzhou Formed Medical Devices Co., Ltd.|10052858
199394|20869105|Ningbo HLS Medical Products Co., Ltd.|10052859
199412|20864088|Tytocare Ltd.|10052860
199424|2855203|Roche Diagnostics Operations Inc.|9039767
199454|16167396|Tyber Medical LLC|10046574
199459|20863794|PureTek Corporation|10052870
199460|20163338|KOBAYASHI AMERICA MANUFACTURING, LLC|10049550
199463|20864185|Ningbo Runyes Medical Instrument Co., Ltd.|10052869
199467|20163338|KOBAYASHI AMERICA MANUFACTURING, LLC|10049550
199468|20163338|KOBAYASHI AMERICA MANUFACTURING, LLC|10049550
199472|20871138|Healer Health LLC|10052872
199481|20864236|Superior Machined Products, Inc.|10052875
199487|20864245|Unicon Optical Co., Ltd.|10052876
199489|20699594|WENZHOU GUANHAO GLASSES CO.,LTD.|10052877
199498|20871488|J DENTAL CARE SRL|10052880
199500|2777836|ABBOTT LABORATORIES|1415939
199521|2855203|Roche Diagnostics Operations Inc.|9039767
199522|20864307|Western industries Corporation|10052885
199543|20871531|Wenzhou Faith Import & Export Co. Ltd.|10052889
199565|20863454|Nantong Poly Technology Co.,Ltd.|10052891
199572|20871416|Stedical Scientific|10052893
199582|20071025|Microtrol Sterilisation Services Pvt. Ltd.|10048897
199597|20862525|Mano and Mano Pty Ltd|10052899
199603|20864215|Appasamy Associates Private Limited (Thirubhuvanai)|10052901
199606|18119150|Parkell, Inc|10047694
199613|20864543|Uptake Medical Technology Inc.|10052902
199614|20871652|CAROLINA SPORTS AND ORTHOPEDICS SALES INC|10052903
199619|20864558|Siaron Medical Ltd|10052905
199648|20864672|GuangDong Alloves Hygienic Products Co., Ltd.|10052915
199652|20864677|ZHONGSHAN CHUKUANG TEXTILE CO., LTD.|10052917
199658|20699078|SHENZHEN AEON TECHNOLOGY CO.,LTD|10052918
199660|20864705|Vasorum Ltd|10052919
199672|20871757|Sabre Medical Pty Ltd|10052921
199676|20864760|Surgix Medical, L.L.C.|10052923
199683|20864154|Appasamy Associates Private Limited (Thiruvandar Koil)|10052925
199689|2085735|GE HealthCare Technologies Inc.|9912004
199690|2905806|Philips Medical Systems International BV|9005541
199694|2905806|Philips Medical Systems International BV|9005541
199698|2905806|Philips Medical Systems International BV|9005541
199726|5025086|ConvaTec|2241599
199730|20871833|Zhanjiang JiaLi Glove Products Co.Ltd|10052933
199734|20871850|Solotica Industria E Comercio Ltda|10052935
199735|20864519|Peter Millar LLC|10052936
199739|20623547|Ease Seating Systems, Inc|10052938
199741|20864944|Plastifil SA|10052939
199742|2855203|Roche Diagnostics Operations Inc.|9039767
199747|20864952|Zhenjiang Rapid Rehab & Instrument Co. Ltd|10052940
199758|20871698|Perimeter Medical Imaging AI|10052944
199761|20860561|Safilo Canada, Inc.|10052946
199771|2855203|Roche Diagnostics Operations Inc.|9039767
199773|20864385|HOLLER LLC|10052947
199787|16027174|Anteris Technology Corporation|10046278
199792|20864849|Resolve Designs|10052954
199806|20870173|Hangzhou AGS MedTech Co., Ltd.|10052959
199809|20871951|WUXI EMSRUN TECHNOLOGY CO., LTD.|10052960
199811|20864716|Probo Medical Ltd|10052961
199813|20163255|Universal Biosensors Pty. Ltd.|10052962
199820|20865159|Nephron SC, Inc.|10052964
199821|20864787|Future Tech Medical|10052963
199828|1941367|PELSTAR LLC|9914066
199837|20871928|Access Point Technologies EP Inc|10052970
199858|20865268|Shandong Hengfa Hygienic Products Co.,Ltd.|10052977
199868|20865295|JOHN SHENG ENTERPRISE CO., LTD|10052980
199882|20863740|RealCloud Imaging Inc.|10052982
199886|20864801|Super-Sparkly Safety Stuff, LLC|10052983
199888|20865329|Island Pyrochemical Industries|10052984
199890|20864968|Biodaptive, LLC|10052985
199891|20860572|Lidl US Trading, LLC|10052986
199896|20828760|Creating Brand Legacy Worldwide LLC|10052988
199924|20872169|HEALTH & HEALTH (GROUP) CO.,LTD|10052997
199936|20872174|INTER SONIC International Co., Ltd.|10053001
199949|20864668|GEMMAKOREA CO., LTD|10053003
199953|2073785|Shanghai MediWorks Precision Instruments Co., Ltd.|10031036
199956|2497229|Uzinmedicare Co., Ltd.|10033747
199972|20865234|20/20 Vision Center, LLC|10053008
199978|20872079|Taizhou Yafeng Glasses Company Limited|10053010
199986|20872255|Suzhou Jinsheng Plastic Co., Ltd.|10053012
199992|20860833|PAC Worldwide|10053014
200009|20865709|Theni Guru Krishna Textile Mills (P) Ltd.|10053020
200017|20872301|Conchen Glasses Co Limited|10053023
200042|20861533|BRAKO D.O.O|10053029
200059|20711288|Quality in Flow Ltd.|10053030
200068|20872339|ZHUJI JINFULAI TEXTILE FACTORY|10053032
200080|20809337|Stoner Incorporated|10053039
200091|20872083|Rapid MFG Industry CO.,Ltd|10053042
200099|20865951|STILO OPTICAL TECHNOLOGY (HK) CO., LIMITED.|10053044
200119|1946385|PETERS SURGICAL|9009304
200127|20865999|Cypris Medical, Inc.|10053047
200134|20872451|ZHEJIANG LUYAO ELECTRONICS TECHNOLOGY CO.,LTD|10053050
200140|20865679|Cyxus Technology Group Ltd.|10053051
200161|1944178|Life Technologies Corporation|9915045
200165|1944178|Life Technologies Corporation|9915045
200170|20838760|PreXion Corporation|10052846
200174|20866135|Shenzhen Oceanus Medical Device Co., Ltd.|10053056
200186|20865969|Shenzhen king medical packaging sterilization service Co.ltd|10053058
200190|20864078|TAIZHOU EVERRISE INTERNATIONAL TRADE CO.,LTD|10053059
200202|20739031|AURORA OPTIC INC.|10052355
200210|20872289|Active-Ice, Inc.|10053061
200222|20865916|Georgica Pine Clothier LLC dba J.McLaughlin|10053063
200241|20866346|DANYANG CHANXIN GLASSES CASES FACTORY|10053069
200252|20866393|EVERYWAY4ALL|10053071
200258|20866397|Arvato SE|10053073
200278|20866478|Box Medical Solutions, Inc|10053078
200297|2502731|Beaver-Visitec International, Inc.|10033379
200301|20866369|FOSHAN HONGFENG CO.,LTD|10053080
200317|20866219|Nooz SAS|10053082
200318|20888676|RNDent IP Ltd.|10053083
200322|20866355|CT Healthcare trading as Niagara Therapy|10053084
200326|20258609|Unimom Co.|10053086
200341|20169876|Spineway|10049724
200347|20872611|Bombardier Recreational Products (BRP)|10053087
200374|5505088|NORAV MEDICAL|9024500
200378|20888799|Medifab|10053091
200380|20888788|Novosanis NV|10053089
200382|20848594|Fibralign Corporation|10053092
200401|20888819|STRATO s.r.l.|10053096
200423|20888925|Dental Holdings, LLC|10053100
200432|20888955|Celltrazone Co., Ltd|10053102
200449|11325007|Bruker Scientific LLC|10044152
200452|2532142|Tecan Group AG|9050992
200455|2789849|CITAGENIX, INC.|9076685
200464|5314963|Sotera Health LLC|10029425
200478|20866423|Lens Buy Inc|10053108
200483|20865618|J.T.W. Rescue-Stretcher|10053111
200486|20889112|Sewon Medix, Inc.|10053110
200495|2591794|COOPERVISION, INC.|9929062
200515|20865960|Neomed Co., Ltd.|10053119
200517|20889258|NINGBO HANDRESCUE IMP. & EXP. CO. LTD.|10053120
200520|20889263|Hengshui Runde Medical Instruments Co.,Ltd|10053121
200522|20888712|WENZHOU ZENGTAI INDUSTRY AND TRADE CO.,LTD|10053123
200528|20889276|Delfin Technologies Ltd|10053125
200562|20889438|Ecotec Manufacturing|10053128
200566|20864618|Genesis Medical Plastics Ltd. Co.|10053129
200581|20864076|Beijing ADSS Development Co., Ltd.|10053130
200583|20889551|Novodiax, Inc.|10053131
200594|20870989|LG Electronics Inc Monitor Division.|10053135
200597|20889585|WENZHOU MIKE OPTICAL CO.,LTD|10053134
200608|20622137|Minghao Medical Products Co., Ltd.|10051677
200612|20889640|MECAPLAST SA|10053140
200618|20889679|Essential Medical|10053143
200620|20865229|Venus Group, Inc.|10052972
200622|20889715|StatSure Diagnostic Systems|10053144
200628|20871784|Fusion Orthopedics, LLC.|10053147
200630|20889755|Soko Glam, Inc.|10053148
200638|20864290|SanaVita Medical, LLC|10052937
200646|20889449|Ortho & Surgical Solutions, Inc.|10053150
200652|2646061|C. R. Bard, Inc.|2212754
200656|70006804|Vyaire Medical|10053153
200660|20863636|Athelas|10053154
200672|20890020|BETATEX S.P.A.|10053158
200673|20889056|Tobra Medical|10053159
200674|70006804|Vyaire Medical|10053153
200676|2916593|Agilent Technologies, Inc|10038794
200679|20866449|Smithworks, Inc.|10053160
200691|1981706|NIHON KOHDEN CORP.|8030227
200696|20863901|Modality Group Ltd|10053163
200697|20888629|Imbed Biosciences Inc.|10053164
200713|20890263|Guangzhou QianBao Garment Co., Ltd|10053170
200716|20888766|TouchPoint Medical|10053171
200740|20890546|Cam A P I Medical Co., Ltd.|10053178
200741|20866454|Sturgis Molded Products Company|10053177
200750|20889308|ISDIN Corp.|10053180
200756|20869108|Jiangmen Da Wang Hardware & Decorative Products Co., Ltd.|10053183
200760|20890669|CORITON INSTRUMENT CO., LTD.|10053185
200813|20889629|Xiamen Yizhou Imp. & Exp. Co., Ltd.|10053196
200815|2704944|ESAOTE S.P.A.|8021005
200818|2777836|ABBOTT LABORATORIES|1415939
200836|20549866|Theken Companies, LLC|10050903
200840|953064|ROHO, INC.|1419507
200852|20870466|Tempus AI Inc.|10053202
200872|20891316|GroPep Bioreagents Pty Ltd|10053206
200898|5975733|BMC Medical Co., Ltd|10040296
200900|7005171|STERIS Corporation|10042227
200901|2855203|Roche Diagnostics Operations Inc.|9039767
200907|20866448|Ultraray Group Inc.|10053207
200921|2855203|Roche Diagnostics Operations Inc.|9039767
200933|20891515|Jing Yun Plastic Co., Ltd.|10053210
200938|982147|DJO, LLC|9015378
200942|20891592|Henan Huibo Medical CO., LTD|10053214
200986|1009487|Procter & Gamble|9915005
200987|20891157|Nenesupply LLC|10053222
200988|3234989|Elite Medical Supply of New York, LLC|10039893
201006|20890354|Huaian Mimir Electric Appliance Co.,Ltd|10053227
201035|20891060|FONG YU PRECISION CO., LTD.|10053234
201037|20891952|Excellentcare Medical (Huizhou) Ltd.|10053236
201065|20891389|Stoeryd AB|10053241
201067|20892059|DEM S.R.L.|10053242
201085|2076571|Zest Anchors, LLC|2023950
201098|2076571|Zest Anchors, LLC|2023950
201104|70006804|Vyaire Medical|10053153
201107|20891259|Wise Plastics Technologies|10053246
201108|20890503|Sawyer Products, Inc.|10053247
201114|20892133|LKL Advance Metaltech Sdn Bhd|10053248
201140|20861807|QUANZHOU HUIFENG SANITARY ARTICLES CO.,LTD|10053255
201156|20863106|Sofregen Medical Inc.|10053258
201157|20892049|Montblanc Simplo GmbH|10053259
201164|20889053|Xiamen JPL Industry & Trade Co., Ltd.|10053261
201177|20891394|FEA Industries, Inc.|10053266
201181|20892521|Rowalk Holdings Limited|10053267
201196|20690075|Visco Vision Inc.|10052547
201200|20892634|MIXEN COMPANY LIMITED|10053270
201209|20892701|Hangzhou Acosound Technology Co., Ltd.|10053274
201212|20892054|Spencer Health Solutions|10053275
201220|20892769|TECHNOGENETICS SPA|10053277
201227|20892793|Redicare LLC|10053279
201236|20892164|Hudson Scientific LLC|10053280
201244|20871024|Island Polymer Industies-GmbH|10053281
201247|2928002|W. L. GORE & ASSOCIATES, INC.|9925013
201250|20892498|Industrie Borla, S.P.A.|10053282
201264|20892958|Dynaflex Technologies|10053287
201269|20169465|Shenzhen Medke Technology Co., Ltd.|10053289
201273|2580568|MENICON CO. LTD.|9001029
201284|20890493|TAVAT Eyewear Srl|10053292
201289|20890858|Changzhou Yonghua Medical Instruments Co.,Ltd|10053295
201291|20893050|Cydar Ltd|10053294
201300|20893157|Westgroupe USA Inc|10053299
201301|20862887|Sypris Electronics|10053298
201303|969677|Sigvaris AG|8031005
201311|2088040|COCHLEAR AMERICAS|9076254
201322|20891625|M-cast, Inc.|10053219
201328|7005171|STERIS Corporation|10042227
201330|20892072|AS Products and Services Limited|10053304
201357|2086070|DEMANT A/S|8010048
201369|20866014|Medical Component Specialists|10053311
201371|2074148|Cirtec Medical Corporation|10025422
201383|20892402|MOTUS GI Medical Technologies Ltd|10053317
201385|20908655|Alumni Partners|10053316
201395|3555834|AVANTOR PERFORMANCE MATERIALS, LLC|9003640
201409|20863661|HDX WILL CORP.|10053323
201415|20894049|TAIZHOU JIAOJIANG HONGXING GLASSES MANUFACTURING CO., LTD.|10053327
201418|20894012|IKETANI Co., Ltd.|10053328
201420|20893037|Jiangmen K.K.Plastic Factory LTD.|10053329
201423|1632796|STERIS Corporation|1527821
201432|20894181|Crystal Medtech, LLC|10053332
201436|2926747|PRIMED Medical Products Inc.|9030179
201448|20894264|SB SOX|10053334
201450|20894290|Mendtronix Inc.|10053335
201456|20894304|Orbray Co Ltd|10053336
201460|20894306|Orbray New Jersey Inc|10053337
201462|20894308|NON Co., Ltd|10053338
201467|20894314|Orbray Co., Ltd.|10053339
201473|20894336|Shanghai Supore Instruments Co. Ltd.|10053340
201478|20894097|GEFA Hygiene-Systeme GmbH & Co.KG|10053341
201486|20894475|TruAbutment Inc.|10053343
201489|20869830|KERVIEW S.A.|10052756
201497|20894198|Dobson Ortho Laboratory, Inc.|10053349
201513|20894309|Ruzhou Wonderful Medical Instruments Co.,Ltd|10053351
201520|20894689|INFINIQUE ELECTRONIC (DONGGUAN) CO. LTD.|10053353
201530|1954617|RADIOMETER MEDICAL APS|8020503
201534|20894874|IDS LTD|10053355
201542|20894977|Tyto Care Inc.|10053358
201547|20895013|Shanghai Liangliang Bio Technology Co., Ltd|10053360
201554|20871083|Changzhou Lookmed Medical Instrument Co.,Ltd|10053361
201563|20618851|MASTERMED LLC|10053363
201567|20908841|CONKIN SURGICAL INSTRUMENTS LTD.|10053364
201590|20908873|Pearl Technology AG|10053367
201598|20109873|Xiantao Dingcheng Nonwoven Products Co., Ltd.|10049089
201604|20894596|YANGJIANG MARKET VALUE ENTERPRISE COMPANY LIMITED|10053370
201607|20895477|Spine Innovation, LLC|10053371
201609|5505024|PolarSeal Tapes and Conversions Ltd|10041829
201611|20894601|United Regulatory & Logistics LLC|10053372
201615|20895468|Devoted Creations, Inc.|10053376
201627|20895626|Theragen Inc|10053378
201637|1121736|Accuray Incorporated|9005157
201638|1121736|Accuray Incorporated|9005157
201647|20859935|WENZHOU CNOVA OPTICAL CO.,LTD.|10053381
201662|20895813|IBA PROTON THERAPY, INC.|10053382
201680|20908719|Nihon Block Imaging|10053385
201685|1091371|B. BRAUN MELSUNGEN AG|8010484
201688|20895189|proNet, A Desco Industries Inc. Brand|10053387
201690|20893502|Ian Jamieson Pty Ltd|10053388
201701|2932102|SC Industries, LLC|10030473
201702|20908988|Endure Industries, Inc.|10053392
201707|20908875|Diverge Group Inc|10053393
201717|20896106|NINGBO SHENGTONG FASHION ACCESSORIES INDUSTRIAL CORP.,LTD|10053395
